current_time, risk, prob_collision, danger_value, diff_ttc, distance_to_poc_own, time_to_poc_own, current_speed_own, current_lat_own, current_lon_own, current_lat_other, current_lon_other, 
621785508720451, No Risk, 0.0497758270871278, 105.227971673012, 9.570188164711, 51.6778960138964,-621784886932738,4.80491110696, 50.3653265, 7.57508416666667, 50.365582, 7.57437
621785509221258, No Risk, 0.0528354772234326, 107.966294288635, 9.21721577644348, 49.0464165957794,-621784887433773,4.80491110696, 50.365314, 7.575015, 50.365582, 7.57437
621785509721615, No Risk, 0.0503875846756138, 110.393319129944, 9.95441663265228, 46.7140893308108,-621784887933992,4.80491110696, 50.365314, 7.575015, 50.365568, 7.574368
621785510222507, No Risk, 0.0517280474737525, 116.980171203613, 10.3072285652161, 40.3842409287678,-621784888435020,4.80491110696, 50.365305, 7.57496116666667, 50.365568, 7.574368
621785510722766, No Risk, 0.151932090668448, 119.491832852364, 2.93240928649902, 37.9705794473015,-621784888935136,4.80491110696, 50.365305, 7.57496116666667, 50.365539, 7.574366
621785511223783, No Risk, 0.131098614003356, 128.225971460342, 3.89043962955475, 40.1233159275237,-621784889436290,6.269534439028, 50.365292, 7.57488616666667, 50.365539, 7.574366
621785511724086, No Risk, 0.122481957135092, 130.658489465714, 4.33378517627716, 37.0731654379055,-621784889936481,6.269534439028, 50.365292, 7.57488616666667, 50.365514, 7.574363
621785512228181, No Risk, 0.150108726744947, 130.766997933388, 3.35574269294739, 36.9371057341621,-621784890438542,6.269534439028, 50.365284, 7.57484166666667, 50.365514, 7.574363
621785512726307, No Risk, 0.21533132077657, 200, 3.64400625228882, 34.1990607531239,-621784890938715,6.269534439028, 50.365284, 7.57484166666667, 50.365478, 7.574355
621785513228054, No Risk, 0.204082755738846, 200, 3.8999730348587, 26.9208016846309,-621784891439775,6.785007771916, 50.3652763333333, 7.57479533333333, 50.365478, 7.574355
621785513730619, No Risk, 0.364555485099831, 200, 1.74306666851044, 21.2117753865805,-621784891939994,6.785007771916, 50.3652763333333, 7.57479533333333, 50.36544, 7.574354
621785514229663, No Risk, 0.385337261883839, 200, 1.5951292514801, 17.4331382335292,-621784892441696,7.764509993292, 50.3652446666667, 7.574605, 50.36544, 7.574354
621785514730063, No Risk, 0.242657250273006, 200, 3.1210390329361, 13.5688327599051,-621784892941806,7.764509993292, 50.3652446666667, 7.574605, 50.365435, 7.574354
621785515231200, No Risk, 0.269480029581546, 200, 2.71085011959076, 9.0460826692968,-621784893443447,7.764509993292, 50.3652261666667, 7.57448983333333, 50.365435, 7.574354
621785515731988, No Risk, 0.315823302365717, 200, 2.16632747650146, 3.40102816524975,-621784893943618,7.764509993292, 50.3652261666667, 7.57448983333333, 50.365375, 7.574362
621785516233010, Warning, 0.47404803383784, 200, 1.10949087142944, 3.68353507041198,-621784894445302,7.764509993292, 50.3652193333333, 7.57444033333333, 50.365375, 7.574362
621785517234814, Collision, 0.718302305773377, 200, 0.392171502113342, 0.210605208761051,-621784895446984,0.753146666016, 50.3652168333333, 7.57441883333333, 50.3653, 7.574384
621785519238250, No Risk, 0.181678442025788, 200, 4.50423038005829, 0.289429030711186,-621784897450538,0.063276666612, 50.3652163333333, 7.57442016666667, 50.3653, 7.574384
621785548810267, No Risk, 0.00574660887130345, 12.0363074541092, 9.47253060340881, 46.2542729236455,-621784927022257,4.914487773532, 50.3652968333333, 7.57504216666667, 50.36559, 7.574374
621785549312516, No Risk, 0.0559075924918344, 119.603346586227, 9.69652092456818, 44.3490010782326,-621784927524539,5.541595550768, 50.365288, 7.5749835, 50.36559, 7.574374
621785549814300, No Risk, 0.0504444177397476, 122.104219794273, 11.1028475761414, 41.5772356043367,-621784928024712,5.541595550768, 50.365288, 7.5749835, 50.36559, 7.574374
621785550315843, No Risk, 0.0829022573573534, 200, 11.0623977184296, 39.1129606660784,-621784928526811,6.014884439248, 50.3652781666667, 7.5749115, 50.36559, 7.574374
621785550814832, No Risk, 0.0144737469217538, 20.2875828742981, 6.00840735435486, 47.7880411408132,-621784929026955,6.014884439248, 50.3652781666667, 7.5749115, 50.365555, 7.574367
621785551315541, No Risk, 0.0183520063581521, 25.1004141569138, 5.83860218524933, 42.3436821492322,-621784929527863,6.058097772544, 50.3652621666667, 7.57479733333333, 50.365555, 7.574367
621785551815705, No Risk, 0.189728652504906, 200, 4.27068519592285, 29.6724370185623,-621784930028038,6.058097772544, 50.3652621666667, 7.57479733333333, 50.365507, 7.574364
621785552316723, No Risk, 0.184448665553019, 200, 4.42156267166138, 24.2222134622688,-621784930529242,6.886353327384, 50.3652473333333, 7.57468266666667, 50.365507, 7.574364
621785552817059, No Risk, 0.145150385352571, 200, 5.88940644264221, 20.7774998164967,-621784931029463,6.886353327384, 50.3652473333333, 7.57468266666667, 50.365507, 7.574364
621785553318410, No Risk, 0.154921404693269, 200, 5.45488595962524, 16.9037719595279,-621784931530664,6.886353327384, 50.365235, 7.57458116666667, 50.365507, 7.574364
621785553819001, No Risk, 0.351649486709866, 200, 1.8437408208847, 12.5452199346519,-621784932030900,6.886353327384, 50.365235, 7.57458116666667, 50.36542, 7.57436
621785554320967, Warning, 0.471435194132867, 200, 1.12118232250214, 10.641944710084,-621784932533203,6.886353327384, 50.3652258333333, 7.574507, 50.36542, 7.57436
621785554823228, Warning, 0.661458544426717, 200, 0.511810541152954, 3.3225462991674,-621784933033411,6.886353327384, 50.3652258333333, 7.574507, 50.365306, 7.574384
