receiveSendTime, messageID, generationDeltaTime, longitude, latitude, semiMajorOrientation, semiMajorConfidence, semiMinorConfidence, altitude, altitudeConfidence, headingValue, headingConfidence, speedValue, speedConfidence, driveDirection, last_rssi, min_rssi, max_rssi 
50431999, 93, 7233, 75730990, 503643720, 900, 56, 41, 12110, 14, 3305, 10, 142, 1, 0, 
51431999, 192, 8233, 75731020, 503643800, 900, 56, 41, 12110, 14, 39, 10, 125, 1, 0, 
52431999, 3, 9234, 75730970, 503643900, 900, 57, 41, 12100, 14, 3585, 10, 158, 1, 0, 
53432999, 218, 10234, 75731000, 503644160, 900, 60, 40, 12100, 14, 124, 10, 154, 1, 0, 
54432999, 62, 11234, 75731050, 503644240, 900, 60, 40, 12100, 14, 124, 10, 154, 1, 0, 
55432999, 244, 12234, 75731160, 503644320, 900, 60, 40, 12110, 14, 381, 10, 179, 1, 0, 
56433999, 4, 13235, 75731360, 503644350, 900, 60, 41, 12110, 14, 381, 10, 179, 1, 0, 
57433999, 73, 14235, 75731470, 503644330, 900, 59, 41, 12090, 14, 965, 10, 157, 1, 0, 
58433999, 214, 15235, 75731680, 503644190, 900, 59, 41, 12090, 14, 1177, 10, 156, 1, 0, 
59433999, 49, 16236, 75731780, 503644110, 900, 59, 41, 12100, 14, 1413, 10, 125, 1, 0, 
60434999, 141, 17236, 75731870, 503644020, 900, 57, 42, 12110, 14, 1413, 10, 125, 1, 0, 
61434999, 140, 18236, 75731890, 503643980, 900, 57, 42, 12110, 14, 1584, 10, 143, 1, 0, 
62434999, 213, 19236, 75731950, 503643710, 900, 56, 41, 12119, 14, 1738, 10, 134, 1, 0, 
63434999, 47, 20237, 75731900, 503643630, 900, 56, 41, 12119, 14, 1738, 10, 134, 1, 0, 
64436000, 167, 21237, 75731780, 503643560, 900, 56, 41, 12119, 14, 2441, 10, 150, 1, 0, 
65436000, 183, 22237, 75731610, 503643550, 900, 56, 41, 12130, 14, 2628, 10, 131, 1, 0, 
66436000, 100, 23238, 75731490, 503643590, 900, 56, 41, 12119, 14, 2628, 10, 131, 1, 0, 
67437000, 64, 24238, 75731410, 503643620, 900, 57, 41, 12119, 14, 2628, 10, 131, 1, 0, 
68437000, 81, 25238, 75731330, 503643730, 900, 57, 41, 12119, 14, 3258, 10, 96, 1, 0, 
69437000, 80, 26238, 75731320, 503643780, 900, 61, 41, 12119, 14, 3258, 10, 96, 1, 0, 
70437000, 214, 27239, 75731360, 503643880, 900, 62, 40, 12119, 14, 241, 10, 139, 1, 0, 
71438000, 9, 28239, 75731360, 503643880, 900, 62, 40, 12119, 14, 241, 10, 139, 1, 0, 
72438000, 157, 29239, 75731520, 503644000, 900, 62, 40, 12119, 14, 547, 10, 121, 1, 0, 
73438000, 2, 30239, 75731760, 503643940, 900, 62, 40, 12130, 14, 1249, 10, 86, 1, 0, 
74438000, 104, 31240, 75731760, 503643950, 900, 59, 41, 12130, 14, 1249, 10, 6, 1, 0, 
75439000, 173, 32240, 75731760, 503643950, 900, 57, 41, 12130, 14, 1249, 10, 6, 1, 0, 
76439000, 255, 33240, 75731760, 503643950, 900, 57, 42, 12130, 14, 1249, 10, 6, 1, 0, 
77439000, 12, 34240, 75731760, 503643950, 900, 56, 42, 12130, 14, 1249, 10, 1, 1, 0, 
78440000, 40, 35241, 75731770, 503643950, 900, 56, 42, 12130, 14, 1249, 10, 0, 1, 0, 
79440000, 167, 36241, 75731770, 503643950, 900, 56, 42, 12130, 14, 1249, 10, 0, 1, 0, 
